magic,size,crc16,status_flags,time_boot_ms,ms5607_pressure_mbar,ms5607_temperature_c,bmi323_accel_x,bmi323_accel_y,bmi323_accel_z,bmi323_gyro_x,bmi323_gyro_y,bmi323_gyro_z,adxl375_accel_x,adxl375_accel_y,adxl375_accel_z,bm1422_magn_x,bm1422_magn_y,bm1422_magn_z,gps_lat,gps_lng,gps_alt,gps_speed,gps_course,gps_num_sats
"COREYMAY3",98,32190,0,9506605,597.340027,52.349998,0.176557,-2.965568,-1.734432,5.731707,61.036587,942.073181,0.980000,-2.499000,-2.009000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,9008,0,9506615,597.340027,52.349998,0.153236,-2.980464,-1.723809,6.768293,61.280487,943.963440,0.686000,-2.597000,-1.666000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,24039,0,9506625,595.520020,52.349998,0.141392,-3.038339,-1.715507,8.475610,61.219513,945.914612,0.686000,-2.940000,-1.666000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,58132,0,9506635,595.520020,52.349998,0.109402,-3.104151,-1.726374,9.390244,60.914635,948.414612,0.490000,-2.695000,-2.205000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,15806,0,9506645,595.520020,52.349998,0.027228,-3.132845,-1.729915,10.060976,61.219513,951.097534,0.490000,-2.842000,-1.666000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,12151,0,9506655,595.520020,52.349998,-0.021490,-3.164469,-1.725763,10.304878,61.158535,954.207336,0.490000,-2.940000,-1.813000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,63730,0,9506665,592.419983,52.360001,-0.037729,-3.211966,-1.694261,10.792683,61.036587,957.560974,0.539000,-2.842000,-1.911000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,59552,0,9506675,592.419983,52.360001,-0.052503,-3.236142,-1.687912,11.036586,61.097561,961.463440,0.588000,-3.332000,-1.029000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,13354,0,9506685,592.419983,52.360001,-0.102442,-3.237851,-1.703541,11.524390,61.280487,965.670715,0.588000,-3.332000,-1.029000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,24849,0,9506695,592.419983,52.360001,-0.116239,-3.255678,-1.674481,12.500000,61.646343,970.060974,0.441000,-3.136000,-1.176000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,24749,0,9506705,589.099976,52.349998,-0.174847,-3.288156,-1.684249,13.231708,62.256096,974.878052,0.245000,-2.793000,-2.009000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,62645,0,9506715,589.099976,52.349998,-0.229792,-3.286935,-1.655189,14.207317,62.439026,979.878052,0.392000,-3.087000,-2.107000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,1997,0,9506725,589.099976,52.349998,-0.289866,-3.327839,-1.638584,15.182927,62.682926,985.365845,0.735000,-2.793000,-2.107000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,10500,0,9506735,589.099976,52.349998,-0.381197,-3.324176,-1.613919,15.426829,62.987804,991.829285,0.441000,-3.185000,-0.882000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,49900,0,9506745,585.909973,52.360001,-0.498901,-3.353846,-1.605006,16.524391,63.475609,999.207336,0.294000,-3.136000,-1.960000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,16014,0,9506755,585.909973,52.360001,-0.574237,-3.403663,-1.589622,18.292683,63.841465,1006.585388,-0.049000,-3.038000,-1.470000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,28432,0,9506765,585.909973,52.360001,-0.665690,-3.390476,-1.597802,20.182926,64.573174,1013.902466,0.098000,-2.940000,-2.009000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,9023,0,9506775,585.909973,52.360001,-0.711600,-3.384127,-1.581074,21.951220,64.756096,1020.731689,0.147000,-3.479000,-1.470000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,40140,0,9506785,583.260010,52.360001,-0.730647,-3.397436,-1.559463,24.329268,64.878052,1027.012207,-0.539000,-2.891000,-2.254000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,4148,0,9506795,583.260010,52.360001,-0.729548,-3.449450,-1.527228,27.500000,65.426826,1033.963379,-0.147000,-3.038000,-1.911000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,50390,0,9506805,583.260010,52.360001,-0.779609,-3.439805,-1.496215,29.268293,64.939026,1040.731689,-0.392000,-2.695000,-2.695000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,30033,0,9506815,583.260010,52.360001,-0.866056,-3.419292,-1.506349,32.012196,64.451218,1046.280518,-0.490000,-3.087000,-0.833000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,55564,0,9506825,580.210022,52.360001,-0.918437,-3.459829,-1.542491,34.146343,63.536587,1051.768311,-0.245000,-3.528000,-1.176000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,47368,0,9506835,580.210022,52.360001,-0.990354,-3.465568,-1.464225,36.036587,61.768291,1057.256104,-0.833000,-2.891000,-1.813000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,50989,0,9506845,580.210022,52.360001,-1.066056,-3.428938,-1.463492,38.841465,60.304878,1062.621948,-0.637000,-2.940000,-1.960000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,46729,0,9506855,580.210022,52.360001,-1.152503,-3.433333,-1.439682,41.097561,59.024391,1068.475586,-0.637000,-2.842000,-1.666000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,16475,0,9506865,577.619995,52.360001,-1.226251,-3.418803,-1.439316,43.109756,56.951218,1074.024414,-0.392000,-2.842000,-1.715000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,63492,0,9506875,577.619995,52.360001,-1.362393,-3.374237,-1.425275,45.914635,55.000000,1078.109741,-0.490000,-2.695000,-1.666000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,32113,0,9506885,577.619995,52.360001,-1.486081,-3.340415,-1.390720,48.231709,53.109756,1081.524414,-0.882000,-2.646000,-2.107000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,6258,0,9506895,577.619995,52.360001,-1.601587,-3.307570,-1.361905,50.060974,51.585365,1085.000000,-0.735000,-2.548000,-1.764000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,35708,0,9506905,587.280029,52.360001,-1.672894,-3.270574,-1.383516,52.134148,50.487804,1088.414673,-1.029000,-2.646000,-2.156000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,29476,0,9506915,587.280029,52.360001,-1.740171,-3.219536,-1.369109,54.756096,48.658535,1092.073120,-1.127000,-2.695000,-2.156000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,10978,0,9506925,587.280029,52.360001,-1.787546,-3.120024,-1.356899,57.134148,46.585365,1094.024414,-1.323000,-2.450000,-1.666000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,58374,0,9506935,587.280029,52.360001,-1.881563,-2.999634,-1.324908,59.756096,45.060974,1094.878052,-1.323000,-2.450000,-1.666000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,41993,0,9506945,608.840027,52.349998,-1.975214,-2.909646,-1.302320,61.280487,42.073170,1094.938965,-1.372000,-2.303000,-1.617000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,45942,0,9506955,608.840027,52.349998,-2.086447,-2.807692,-1.267399,64.085365,39.451218,1094.146362,-1.666000,-2.450000,-1.568000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,5191,0,9506965,608.840027,52.349998,-2.159463,-2.706105,-1.288401,67.682930,37.439026,1092.987793,-1.568000,-2.009000,-2.352000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,46629,0,9506975,608.840027,52.349998,-2.217460,-2.678755,-1.262027,70.487808,35.731709,1091.402466,-1.813000,-2.058000,-2.107000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,12597,0,9506985,632.760010,52.349998,-2.229182,-2.605739,-1.277289,72.926826,34.512196,1090.731689,-2.058000,-2.450000,-1.372000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,37834,0,9506995,632.760010,52.349998,-2.195482,-2.545177,-1.223809,75.243904,32.439026,1088.048828,-2.205000,-2.254000,-1.225000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,25797,0,9507005,632.760010,52.349998,-2.194139,-2.538461,-1.228938,77.865852,30.304878,1083.231689,-1.372000,-2.450000,-1.617000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,16283,0,9507015,632.760010,52.349998,-2.221612,-2.485104,-1.233211,79.207314,26.463415,1079.085327,-1.127000,-1.764000,-1.764000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,52637,0,9507025,643.380005,52.349998,-2.292308,-2.438706,-1.236264,79.878052,23.170732,1074.756104,-2.254000,-2.352000,-0.343000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,35257,0,9507035,643.380005,52.349998,-2.342613,-2.377289,-1.249695,82.012192,20.000000,1069.938965,-2.009000,-1.519000,-2.303000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,47193,0,9507045,643.380005,52.349998,-2.390354,-2.293040,-1.251160,82.317070,17.195122,1065.243896,-2.058000,-1.960000,-1.568000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,58067,0,9507055,643.380005,52.349998,-2.483761,-2.191819,-1.245910,81.341461,14.939024,1060.487793,-2.009000,-1.421000,-2.058000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,2376,0,9507065,649.989990,52.349998,-2.558730,-2.064591,-1.237241,81.646339,12.378049,1054.024414,-2.646000,-1.323000,-1.960000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,59914,0,9507075,649.989990,52.349998,-2.649695,-1.952137,-1.234188,81.890244,11.219512,1046.829224,-2.205000,-1.176000,-1.715000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,44192,0,9507085,649.989990,52.349998,-2.627473,-1.867766,-1.233822,81.768295,11.219512,1039.024414,-2.156000,-1.323000,-1.960000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,3195,0,9507095,649.989990,52.349998,-2.541880,-1.781685,-1.221978,82.378052,10.670732,1029.451172,-1.862000,-1.764000,-1.519000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,54023,0,9507105,651.460022,52.349998,-2.464835,-1.685714,-1.249695,82.926826,9.390244,1020.731689,-2.009000,-1.323000,-1.764000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,44064,0,9507115,651.460022,52.349998,-2.548596,-1.609158,-1.201954,83.414635,9.024390,1012.560974,-2.156000,-1.421000,-1.568000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,48205,0,9507125,651.460022,52.349998,-2.557265,-1.530403,-1.214041,83.353661,7.621951,1003.841492,-2.401000,-1.078000,-1.421000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,16707,0,9507135,651.460022,52.349998,-2.521612,-1.411600,-1.220757,83.780487,6.524390,994.695129,-1.960000,-0.637000,-1.666000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,29898,0,9507145,652.659973,52.349998,-2.458974,-1.281807,-1.203785,85.304878,5.731707,984.695129,-2.842000,-0.882000,-0.686000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,8619,0,9507155,652.659973,52.349998,-2.408059,-1.210989,-1.204518,86.219513,4.878049,975.121948,-1.519000,-0.735000,-2.450000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,50915,0,9507165,652.659973,52.349998,-2.401954,-1.198657,-1.198901,86.524391,3.902439,966.036560,-1.764000,-0.686000,-1.568000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,10668,0,9507175,652.659973,52.349998,-2.349695,-1.147009,-1.228693,86.646339,1.585366,958.292664,-2.009000,-0.686000,-1.617000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,22754,0,9507185,654.200012,52.349998,-2.267888,-1.088156,-1.226618,87.256096,0.060976,952.256104,-2.009000,-0.686000,-1.617000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,49161,0,9507195,654.200012,52.349998,-2.214652,-1.073138,-1.234188,88.353661,-1.890244,944.329285,-1.666000,-0.686000,-0.980000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,48630,0,9507205,654.200012,52.349998,-2.231868,-1.145177,-1.225763,88.780487,-3.475610,936.219482,-1.764000,-1.421000,-0.588000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,53180,0,9507215,654.200012,52.349998,-2.257021,-1.092796,-1.232234,88.475609,-6.097561,930.426819,-1.519000,-0.490000,-2.009000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,37724,0,9507225,651.809998,52.360001,-2.231624,-1.076923,-1.224176,87.500000,-8.353659,923.109741,-0.588000,-1.078000,-2.058000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,445,0,9507235,651.809998,52.360001,-2.239072,-1.050794,-1.261783,85.792686,-10.670732,916.219482,-1.911000,-0.882000,-2.107000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,65453,0,9507245,651.809998,52.360001,-2.271795,-1.019902,-1.245299,83.231705,-12.134147,910.060974,-2.352000,-0.343000,-2.058000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,4530,0,9507255,651.809998,52.360001,-2.285470,-1.018315,-1.212210,82.439026,-12.987804,903.414612,-2.156000,-0.686000,-0.833000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,7273,0,9507265,650.359985,52.360001,-2.283638,-0.990476,-1.235165,82.256096,-13.109756,896.829285,-1.813000,-0.784000,-1.617000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,48860,0,9507275,650.359985,52.360001,-2.226618,-0.940049,-1.222100,79.939026,-13.536586,891.219482,-2.009000,-0.147000,-2.156000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,15452,0,9507285,650.359985,52.360001,-2.313919,-0.915140,-1.252259,77.500000,-14.207317,884.390259,-1.813000,-0.392000,-2.058000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,56743,0,9507295,650.359985,52.360001,-2.326496,-0.820269,-1.248474,76.158539,-14.024390,877.012207,-1.715000,-0.147000,-1.960000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,25100,0,9507305,648.919983,52.360001,-2.303541,-0.768864,-1.250061,75.548782,-13.780488,870.182922,-1.519000,-0.392000,-2.646000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,48450,0,9507315,648.919983,52.360001,-2.338828,-0.709280,-1.211966,75.121948,-13.231708,863.475586,-2.205000,0.000000,-1.960000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,167,0,9507325,648.919983,52.360001,-2.278022,-0.623077,-1.229182,74.695122,-11.524390,857.073181,-1.568000,-0.392000,-1.225000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,4871,0,9507335,648.919983,52.360001,-2.243956,-0.525153,-1.203663,74.695122,-11.219512,849.695129,-1.470000,0.000000,-1.372000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,12015,0,9507345,647.030029,52.360001,-2.289744,-0.505006,-1.199267,74.817070,-11.097561,843.597534,-1.323000,-0.441000,-1.715000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,16126,0,9507355,647.030029,52.360001,-2.235043,-0.506593,-1.234310,75.975609,-9.695122,838.353638,-1.715000,-0.147000,-1.029000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,65006,0,9507365,647.030029,52.360001,-2.232357,-0.508181,-1.189988,77.012192,-8.658537,831.768311,-2.107000,0.049000,-1.911000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,16904,0,9507375,647.030029,52.360001,-2.210134,-0.504029,-1.192430,77.500000,-8.536586,825.243896,-1.519000,-0.392000,-2.401000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,12548,0,9507385,645.770020,52.369999,-2.084860,-0.453968,-1.189744,78.231705,-8.597561,820.243896,-2.156000,0.441000,-0.490000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,62813,0,9507395,645.770020,52.369999,-2.149573,-0.417827,-1.193040,79.146339,-7.926829,816.280518,-1.764000,-0.490000,-1.176000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,14036,0,9507405,645.770020,52.369999,-2.036874,-0.478632,-1.206838,80.426826,-8.292683,812.926819,-1.372000,0.049000,-2.156000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,35257,0,9507415,645.770020,52.369999,-1.937729,-0.493040,-1.199023,80.121948,-8.780488,808.475586,-1.813000,0.098000,-1.813000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,51605,0,9507425,644.880005,52.369999,-1.979121,-0.532357,-1.198535,80.060974,-10.548780,803.963440,-1.813000,0.098000,-1.813000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,7934,0,9507435,644.880005,52.369999,-1.966667,-0.547131,-1.185836,79.817070,-11.646341,800.975586,-0.539000,-0.833000,-1.666000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,31042,0,9507445,644.880005,52.369999,-1.962637,-0.582418,-1.219658,80.304878,-12.804878,799.268311,-1.127000,-0.343000,-1.715000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,64422,0,9507455,644.880005,52.369999,-1.965079,-0.574115,-1.209646,79.817070,-13.170732,794.146362,-1.568000,0.049000,-1.568000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,57053,0,9507465,645.419983,52.369999,-1.996825,-0.648840,-1.209646,78.048782,-14.695122,789.756104,-1.666000,-0.049000,-1.274000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,1101,0,9507475,645.419983,52.369999,-2.058852,-0.648352,-1.195116,76.890244,-15.609756,786.585388,-2.009000,-0.245000,-0.882000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,47163,0,9507485,645.419983,52.369999,-2.078388,-0.699267,-1.185226,76.829269,-15.670732,784.085388,-0.833000,0.000000,-2.009000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,52464,0,9507495,645.419983,52.369999,-2.099390,-0.635653,-1.220513,75.060974,-16.524391,782.195129,-1.617000,-0.637000,-0.735000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,41618,0,9507505,641.849976,52.369999,-2.118437,-0.652991,-1.203297,73.841461,-15.853659,778.841492,-0.980000,-0.049000,-1.666000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,52165,0,9507515,641.849976,52.369999,-2.120269,-0.610623,-1.185592,73.231705,-14.085366,776.158508,-1.323000,-0.245000,-2.009000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,19227,0,9507525,641.849976,52.369999,-2.149573,-0.575580,-1.167643,72.134148,-13.353659,771.280518,-2.156000,0.343000,-2.107000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,21846,0,9507535,641.849976,52.369999,-2.102076,-0.544200,-1.194750,71.280487,-12.500000,766.951233,-1.470000,-0.441000,-1.715000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,3699,0,9507545,637.049988,52.369999,-2.108303,-0.491209,-1.185348,71.219513,-11.097561,764.756104,-1.960000,0.539000,-2.107000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,20513,0,9507555,637.049988,52.369999,-2.120635,-0.509768,-1.162637,71.585365,-9.878049,762.804871,-1.666000,-0.343000,-1.519000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,17174,0,9507565,637.049988,52.369999,-2.053968,-0.432845,-1.164225,70.426826,-9.817073,761.036560,-1.372000,0.637000,-2.401000,0.000000,0.000000,0.000000,31.0490131,-103.5293732,5151.850,34.108,29160,7
"COREYMAY3",98,44561,0,9507575,637.049988,52.369999,-2.029548,-0.419414,-1.146154,70.731705,-7.865854,756.524414,-1.764000,0.441000,-2.107000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,34.108,29160,6
"COREYMAY3",98,27040,0,9507585,630.669983,52.380001,-2.011966,-0.443834,-1.162271,72.073174,-6.890244,752.682922,-1.715000,0.392000,-0.931000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,34.108,29160,6
"COREYMAY3",98,58403,0,9507595,630.669983,52.380001,-1.931258,-0.416728,-1.146520,72.621948,-5.670732,748.963440,-0.980000,0.294000,-1.911000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,34.108,29160,6
"COREYMAY3",98,62314,0,9507605,630.669983,52.380001,-1.861783,-0.395971,-1.157753,73.475609,-5.670732,746.219482,-1.960000,-0.098000,-0.980000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,34.108,29160,6
"COREYMAY3",98,50893,0,9507615,630.669983,52.380001,-1.849206,-0.430281,-1.143468,73.597565,-5.426829,744.024414,-1.862000,0.147000,-1.617000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,34.108,29160,6
"COREYMAY3",98,32252,0,9507625,627.070007,52.380001,-1.823810,-0.486813,-1.144444,73.963417,-6.646341,742.256104,-1.421000,-0.147000,-0.588000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,34.108,29160,6
"COREYMAY3",98,33307,0,9507635,627.070007,52.380001,-1.838950,-0.477778,-1.109402,75.365852,-6.829268,739.634155,-1.323000,-0.392000,-0.392000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,34.108,29160,6
"COREYMAY3",98,14279,0,9507645,627.070007,52.380001,-1.839072,-0.530159,-1.130403,74.817070,-7.621951,738.292664,-1.764000,-0.049000,-1.274000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,34.108,29160,6
"COREYMAY3",98,38468,0,9507655,627.070007,52.380001,-1.788889,-0.524786,-1.147985,74.695122,-8.292683,736.463440,-0.735000,0.735000,-2.646000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,34.108,29160,6
"COREYMAY3",98,56455,0,9507665,623.960022,52.380001,-1.803663,-0.566300,-1.110012,74.756096,-9.146341,734.695129,-1.470000,0.049000,-1.127000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,28.655,29500,6
"COREYMAY3",98,62191,0,9507675,623.960022,52.380001,-1.837363,-0.600366,-1.153602,73.780487,-9.451220,733.109741,-0.931000,-0.637000,-1.568000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,28.655,29500,6
"COREYMAY3",98,18716,0,9507685,623.960022,52.380001,-1.756532,-0.619048,-1.158852,72.256096,-10.426829,731.768311,-0.931000,-0.637000,-1.568000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,28.655,29500,6
"COREYMAY3",98,58222,0,9507695,622.460022,52.380001,-1.938706,-0.665568,-1.110501,72.804878,-10.121951,730.182922,-1.176000,0.098000,-2.156000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,28.655,29500,6
"COREYMAY3",98,62871,0,9507705,622.460022,52.380001,-1.926252,-0.712332,-1.110501,73.109756,-10.365853,727.987793,-0.735000,-0.686000,-1.372000,0.000000,0.000000,0.000000,31.0490265,-103.5296478,5507.930,28.655,29500,6
